MOLTID,TITLE,MOLTNBR,PANELNBR,CELLNBR,pname,cellname,ENTITY_MEASURED,UNITS,METHOD,VALUE,TEXT
MT3122,microRNA hsa-miR-342,359043,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,0,
MT3122,microRNA hsa-miR-342,359043,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,0,
MT3122,microRNA hsa-miR-342,359043,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,5.77355493,
MT3122,microRNA hsa-miR-342,359043,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,0,
MT3122,microRNA hsa-miR-342,359043,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,190.335944,
MT3122,microRNA hsa-miR-342,359043,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,24.8222504,
MT3122,microRNA hsa-miR-342,359043,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,80.977591,
MT3122,microRNA hsa-miR-342,359043,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,110.536736,
MT3122,microRNA hsa-miR-342,359043,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,25.7115486,
MT3122,microRNA hsa-miR-342,359043,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,60.6935029,
MT3122,microRNA hsa-miR-342,359043,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,67.1308248,
MT3122,microRNA hsa-miR-342,359043,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,167.015863,
MT3122,microRNA hsa-miR-342,359043,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,8.87185655,
MT3122,microRNA hsa-miR-342,359043,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,140.663738,
MT3122,microRNA hsa-miR-342,359043,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,15.1236872,
MT3122,microRNA hsa-miR-342,359043,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,207.664449,
MT3122,microRNA hsa-miR-342,359043,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,22.5816614,
MT3122,microRNA hsa-miR-342,359043,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,125.822284,
MT3122,microRNA hsa-miR-342,359043,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,260.57518,
MT3122,microRNA hsa-miR-342,359043,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,121.262011,
MT3122,microRNA hsa-miR-342,359043,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,88.9550541,
MT3122,microRNA hsa-miR-342,359043,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,0,
MT3122,microRNA hsa-miR-342,359043,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,58.8222313,
MT3122,microRNA hsa-miR-342,359043,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,185.233337,
MT3122,microRNA hsa-miR-342,359043,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,121.125828,
MT3122,microRNA hsa-miR-342,359043,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,31.1498757,
MT3122,microRNA hsa-miR-342,359043,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,138.630288,
MT3122,microRNA hsa-miR-342,359043,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,71.5625436,
MT3122,microRNA hsa-miR-342,359043,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,64.3142464,
MT3122,microRNA hsa-miR-342,359043,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,51.1877295,
MT3122,microRNA hsa-miR-342,359043,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,176.111433,
MT3122,microRNA hsa-miR-342,359043,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,38.8029346,
MT3122,microRNA hsa-miR-342,359043,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,238.204223,
MT3122,microRNA hsa-miR-342,359043,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,206.801312,
MT3122,microRNA hsa-miR-342,359043,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,641.910149,
MT3122,microRNA hsa-miR-342,359043,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,118.445533,
MT3122,microRNA hsa-miR-342,359043,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,45.409615,
MT3122,microRNA hsa-miR-342,359043,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,139.500074,
MT3122,microRNA hsa-miR-342,359043,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,76.2185919,
MT3122,microRNA hsa-miR-342,359043,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,138.726856,
MT3122,microRNA hsa-miR-342,359043,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,151.636923,
MT3123,microRNA hsa-miR-345,359044,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,163.627122,
MT3123,microRNA hsa-miR-345,359044,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,927.452035,
MT3123,microRNA hsa-miR-345,359044,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,56.6215481,
MT3123,microRNA hsa-miR-345,359044,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,118.919419,
MT3123,microRNA hsa-miR-345,359044,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,36.7746731,
MT3123,microRNA hsa-miR-345,359044,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,59.2160579,
MT3123,microRNA hsa-miR-345,359044,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,39.8054887,
MT3123,microRNA hsa-miR-345,359044,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,165.692714,
MT3123,microRNA hsa-miR-345,359044,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,65.770152,
MT3123,microRNA hsa-miR-345,359044,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,18.2367083,
MT2992,microRNA hsa-miR-150,358913,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,0,
MT2993,microRNA hsa-miR-151,358914,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,0,
MT2993,microRNA hsa-miR-151,358914,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,0,
MT2993,microRNA hsa-miR-151,358914,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,174.922213,
MT2993,microRNA hsa-miR-151,358914,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,6.2350008,
MT2993,microRNA hsa-miR-151,358914,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,9.32305397,
MT2993,microRNA hsa-miR-151,358914,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,0,
MT2993,microRNA hsa-miR-151,358914,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,117.173916,
MT2993,microRNA hsa-miR-151,358914,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,171.317124,
MT2993,microRNA hsa-miR-151,358914,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,118.678365,
MT2993,microRNA hsa-miR-151,358914,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,64.6832451,
MT2993,microRNA hsa-miR-151,358914,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,86.1294557,
MT2993,microRNA hsa-miR-151,358914,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,331.809597,
MT2993,microRNA hsa-miR-151,358914,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,351.557312,
MT2993,microRNA hsa-miR-151,358914,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,119.644107,
MT2993,microRNA hsa-miR-151,358914,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,493.12642,
MT2993,microRNA hsa-miR-151,358914,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,108.190387,
MT2993,microRNA hsa-miR-151,358914,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,117.789115,
MT2993,microRNA hsa-miR-151,358914,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,494.185883,
MT2993,microRNA hsa-miR-151,358914,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,210.509667,
MT2993,microRNA hsa-miR-151,358914,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,647.312871,
MT2993,microRNA hsa-miR-151,358914,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,202.86164,
MT2993,microRNA hsa-miR-151,358914,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,118.737117,
MT2993,microRNA hsa-miR-151,358914,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,181.947589,
MT2993,microRNA hsa-miR-151,358914,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,41.0988968,
MT2993,microRNA hsa-miR-151,358914,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,75.9969707,
MT2993,microRNA hsa-miR-151,358914,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,145.024935,
MT2993,microRNA hsa-miR-151,358914,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,38.8131405,
MT2993,microRNA hsa-miR-151,358914,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,68.2282765,
MT2993,microRNA hsa-miR-151,358914,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,143.031873,
MT2993,microRNA hsa-miR-151,358914,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,228.117153,
MT2993,microRNA hsa-miR-151,358914,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,18.9175095,
MT2993,microRNA hsa-miR-151,358914,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,458.328826,
MT2993,microRNA hsa-miR-151,358914,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,84.3358716,
MT2993,microRNA hsa-miR-151,358914,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,342.207351,
MT2993,microRNA hsa-miR-151,358914,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,74.5383497,
MT2993,microRNA hsa-miR-151,358914,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,129.413531,
MT2993,microRNA hsa-miR-151,358914,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,414.030409,
MT2993,microRNA hsa-miR-151,358914,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,114.330237,
MT2993,microRNA hsa-miR-151,358914,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,221.964575,
MT2993,microRNA hsa-miR-151,358914,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,144.459477,
MT2993,microRNA hsa-miR-151,358914,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,83.0987303,
MT2993,microRNA hsa-miR-151,358914,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,224.091384,
MT2993,microRNA hsa-miR-151,358914,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,155.203084,
MT2993,microRNA hsa-miR-151,358914,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,158.82064,
MT2993,microRNA hsa-miR-151,358914,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,127.194686,
MT2993,microRNA hsa-miR-151,358914,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,204.3157,
MT2993,microRNA hsa-miR-151,358914,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,101.693945,
MT2993,microRNA hsa-miR-151,358914,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,116.228728,
MT2993,microRNA hsa-miR-151,358914,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,238.098085,
MT2993,microRNA hsa-miR-151,358914,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,106.86545,
MT2993,microRNA hsa-miR-151,358914,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,206.455776,
MT2993,microRNA hsa-miR-151,358914,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,222.024055,
MT2993,microRNA hsa-miR-151,358914,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,318.278915,
MT2993,microRNA hsa-miR-151,358914,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,225.933136,
MT2993,microRNA hsa-miR-151,358914,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,98.9007401,
MT2993,microRNA hsa-miR-151,358914,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,593.40782,
MT2993,microRNA hsa-miR-151,358914,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,149.631682,
MT2993,microRNA hsa-miR-151,358914,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,201.537426,
MT2993,microRNA hsa-miR-151,358914,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,72.6103476,
MT2994,microRNA hsa-miR-152,358915,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,8.60951306,
MT2994,microRNA hsa-miR-152,358915,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,6.75525107,
MT2994,microRNA hsa-miR-152,358915,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,12.6511312,
MT2994,microRNA hsa-miR-152,358915,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,5.11516174,
MT2994,microRNA hsa-miR-152,358915,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,215.257889,
MT2994,microRNA hsa-miR-152,358915,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,88.9580703,
MT2994,microRNA hsa-miR-152,358915,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,53.9671223,
MT2994,microRNA hsa-miR-152,358915,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,153.066074,
MT2994,microRNA hsa-miR-152,358915,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,44.8179811,
MT2994,microRNA hsa-miR-152,358915,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,12.3174522,
MT2994,microRNA hsa-miR-152,358915,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,42.2934981,
MT2994,microRNA hsa-miR-152,358915,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,29.8313746,
MT2994,microRNA hsa-miR-152,358915,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,17.3721295,
MT2994,microRNA hsa-miR-152,358915,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,79.6018937,
MT2994,microRNA hsa-miR-152,358915,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,70.016488,
MT2994,microRNA hsa-miR-152,358915,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,7.12610217,
MT2994,microRNA hsa-miR-152,358915,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,5.53306278,
MT2994,microRNA hsa-miR-152,358915,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,6.56237038,
MT2994,microRNA hsa-miR-152,358915,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,103.220954,
MT2994,microRNA hsa-miR-152,358915,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,27.377815,
MT2994,microRNA hsa-miR-152,358915,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,12.7089351,
MT2994,microRNA hsa-miR-152,358915,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,44.0877122,
MT2994,microRNA hsa-miR-152,358915,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,50.5016592,
MT2994,microRNA hsa-miR-152,358915,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,75.767607,
MT2994,microRNA hsa-miR-152,358915,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,171.586607,
MT2994,microRNA hsa-miR-152,358915,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,38.0109852,
MT2994,microRNA hsa-miR-152,358915,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,33.6263052,
MT2994,microRNA hsa-miR-152,358915,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,48.9310184,
MT2994,microRNA hsa-miR-152,358915,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,0,
MT2994,microRNA hsa-miR-152,358915,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,283.816027,
MT2994,microRNA hsa-miR-152,358915,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,5.98040847,
MT2994,microRNA hsa-miR-152,358915,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,26.6627723,
MT2994,microRNA hsa-miR-152,358915,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,44.7805483,
MT2994,microRNA hsa-miR-152,358915,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,39.7831753,
MT2994,microRNA hsa-miR-152,358915,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,51.5380843,
MT2994,microRNA hsa-miR-152,358915,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,150.597279,
MT2994,microRNA hsa-miR-152,358915,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,7.00347934,
MT2994,microRNA hsa-miR-152,358915,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,86.6244994,
MT2994,microRNA hsa-miR-152,358915,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,31.0680607,
MT2994,microRNA hsa-miR-152,358915,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,6.79370404,
MT2994,microRNA hsa-miR-152,358915,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,40.5465881,
MT2994,microRNA hsa-miR-152,358915,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,20.3632074,
MT2994,microRNA hsa-miR-152,358915,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,66.9862206,
MT2994,microRNA hsa-miR-152,358915,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,157.131826,
MT2994,microRNA hsa-miR-152,358915,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,41.3434832,
MT2994,microRNA hsa-miR-152,358915,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,87.0414976,
MT2994,microRNA hsa-miR-152,358915,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,69.4413998,
MT2994,microRNA hsa-miR-152,358915,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,120.117263,
MT2994,microRNA hsa-miR-152,358915,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,139.694772,
MT2994,microRNA hsa-miR-152,358915,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,37.0424216,
MT2994,microRNA hsa-miR-152,358915,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,0,
MT2994,microRNA hsa-miR-152,358915,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,77.2603089,
MT2994,microRNA hsa-miR-152,358915,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,78.0242017,
MT2994,microRNA hsa-miR-152,358915,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,44.5779184,
MT2994,microRNA hsa-miR-152,358915,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,31.7209356,
MT2994,microRNA hsa-miR-152,358915,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,473.739466,
MT2994,microRNA hsa-miR-152,358915,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,21.012449,
MT2994,microRNA hsa-miR-152,358915,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,113.232575,
MT2994,microRNA hsa-miR-152,358915,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,118.981668,
MT2995,microRNA hsa-miR-152N,358916,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,14.6021065,
MT2995,microRNA hsa-miR-152N,358916,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,15.7345151,
MT2995,microRNA hsa-miR-152N,358916,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,21.5477915,
MT2995,microRNA hsa-miR-152N,358916,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,5.54080106,
MT2995,microRNA hsa-miR-152N,358916,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,459.505202,
MT2995,microRNA hsa-miR-152N,358916,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,140.030359,
MT2995,microRNA hsa-miR-152N,358916,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,55.4567654,
MT2995,microRNA hsa-miR-152N,358916,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,168.236032,
MT2995,microRNA hsa-miR-152N,358916,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,65.952845,
MT2995,microRNA hsa-miR-152N,358916,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,18.1291438,
MT2995,microRNA hsa-miR-152N,358916,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,61.8729762,
MT2995,microRNA hsa-miR-152N,358916,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,49.7442807,
MT2995,microRNA hsa-miR-152N,358916,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,25.0500411,
MT2995,microRNA hsa-miR-152N,358916,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,113.815215,
MT2995,microRNA hsa-miR-152N,358916,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,88.3942589,
MT2995,microRNA hsa-miR-152N,358916,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,12.8360344,
MT2995,microRNA hsa-miR-152N,358916,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,8.26437737,
MT2995,microRNA hsa-miR-152N,358916,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,10.077327,
MT2995,microRNA hsa-miR-152N,358916,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,165.248672,
MT2995,microRNA hsa-miR-152N,358916,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,33.8040167,
MT2995,microRNA hsa-miR-152N,358916,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,15.8439388,
MT2995,microRNA hsa-miR-152N,358916,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,61.7752881,
MT2995,microRNA hsa-miR-152N,358916,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,86.4681849,
MT2995,microRNA hsa-miR-152N,358916,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,100.289917,
MT2995,microRNA hsa-miR-152N,358916,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,224.409513,
MT2995,microRNA hsa-miR-152N,358916,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,48.0236303,
MT2995,microRNA hsa-miR-152N,358916,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,57.2087196,
MT2995,microRNA hsa-miR-152N,358916,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,58.7391554,
MT2995,microRNA hsa-miR-152N,358916,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,0,
MT2995,microRNA hsa-miR-152N,358916,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,488.211058,
MT2995,microRNA hsa-miR-152N,358916,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,0,
MT2995,microRNA hsa-miR-152N,358916,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,38.4143065,
MT2995,microRNA hsa-miR-152N,358916,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,61.5088196,
MT2995,microRNA hsa-miR-152N,358916,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,62.8531839,
MT2995,microRNA hsa-miR-152N,358916,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,111.272553,
MT2995,microRNA hsa-miR-152N,358916,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,203.950107,
MT2995,microRNA hsa-miR-152N,358916,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,17.8756588,
MT2995,microRNA hsa-miR-152N,358916,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,115.127727,
MT2995,microRNA hsa-miR-152N,358916,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,50.6946074,
MT2995,microRNA hsa-miR-152N,358916,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,10.2524497,
MT2995,microRNA hsa-miR-152N,358916,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,32.5414374,
MT2995,microRNA hsa-miR-152N,358916,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,26.2015725,
MT2995,microRNA hsa-miR-152N,358916,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,94.9955696,
MT2995,microRNA hsa-miR-152N,358916,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,196.738733,
MT2995,microRNA hsa-miR-152N,358916,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,47.5306313,
MT2995,microRNA hsa-miR-152N,358916,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,122.63638,
MT2995,microRNA hsa-miR-152N,358916,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,95.4710884,
MT2995,microRNA hsa-miR-152N,358916,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,147.734868,
MT2995,microRNA hsa-miR-152N,358916,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,196.967904,
MT2995,microRNA hsa-miR-152N,358916,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,58.8718751,
MT2995,microRNA hsa-miR-152N,358916,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,6.1785609,
MT2995,microRNA hsa-miR-152N,358916,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,94.1250842,
MT2995,microRNA hsa-miR-152N,358916,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,111.035839,
MT2995,microRNA hsa-miR-152N,358916,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,66.6078853,
MT2995,microRNA hsa-miR-152N,358916,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,41.3625292,
MT2995,microRNA hsa-miR-152N,358916,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,734.537171,
MT2995,microRNA hsa-miR-152N,358916,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,32.2106856,
MT2995,microRNA hsa-miR-152N,358916,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,124.53814,
