TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	206527_at	129	0.108527	0.153837	-	-0.489336	0.440406	-0.285982	0.75 [0.36 - 1.55]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	209459_s_at	129	0.496124	0.0954653	-	-0.413698	0.197033	-0.150518	0.86 [0.68 - 1.08]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	209460_at	129	0.627907	0.0350515	0.392699	-0.566954	0.712407	-0.0572367	0.94 [0.70 - 1.28]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	8999	56	0.232143	0.255422	-	0.469664	0.148555	0.480412	1.62 [0.84 - 3.10]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	10646	56	0.767857	0.0231148	0.296526	0.895418	0.143813	0.345643	1.41 [0.89 - 2.25]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	8999	56	0.232143	0.258596	-	0.484714	0.171241	0.484099	1.62 [0.81 - 3.25]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	37375	56	0.178571	0.0691056	-	0.940359	0.393112	0.173166	1.19 [0.80 - 1.77]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	10646	56	0.178571	0.0691056	-	0.940359	0.264008	0.238717	1.27 [0.84 - 1.93]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	37375	56	0.767857	0.0381414	0.414827	0.810288	0.214642	0.276959	1.32 [0.85 - 2.04]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	209459_s_at	278	0.514389	0.0663524	-	0.34907	0.164143	0.109659	1.12 [0.96 - 1.30]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	206527_at	278	0.845324	0.0469824	0.473188	-0.560136	0.90575	-0.0274072	0.97 [0.62 - 1.53]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	209460_at	278	0.26259	0.0344656	0.38839	0.487199	0.162135	0.139753	1.15 [0.95 - 1.40]
GENE	ABAT	4-aminobutyrate aminotransferase	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	209460_at	133	0.894737	0.132674	-	0.492073	0.861438	0.0164823	1.02 [0.84 - 1.22]
GENE	ABAT	4-aminobutyrate aminotransferase	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	206527_at	133	0.736842	0.0025352	0.0549661	0.738762	0.990798	0.00352336	1.00 [0.55 - 1.83]
GENE	ABAT	4-aminobutyrate aminotransferase	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	209459_s_at	133	0.518797	0.0841685	-	-0.41156	0.454401	-0.0695047	0.93 [0.78 - 1.12]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	206527_at	185	0.854054	0.108815	-	-0.400528	0.591473	-0.121704	0.89 [0.57 - 1.38]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	209459_s_at	185	0.113514	0.109742	-	0.500034	0.465702	0.07816	1.08 [0.88 - 1.33]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	206527_at	185	0.854054	0.149615	-	-0.393773	0.625056	-0.121914	0.89 [0.54 - 1.44]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	209460_at	185	0.108108	0.0736289	-	0.51442	0.997574	-0.000504254	1.00 [0.72 - 1.38]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	209459_s_at	185	0.113514	0.137441	-	0.414612	0.84599	0.0196629	1.02 [0.84 - 1.24]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	209460_at	185	0.108108	0.0322183	0.371508	0.725661	0.608672	0.0891628	1.09 [0.78 - 1.54]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P152505	110	0.136364	0.467442	-	-0.285352	0.994314	0.000966964	1.00 [0.77 - 1.31]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P330684	110	0.109091	0.159295	-	-0.584236	0.847857	-0.0410315	0.96 [0.63 - 1.46]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P152505	110	0.136364	0.049065	0.485985	-0.573822	0.882548	-0.015593	0.98 [0.80 - 1.21]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P330684	110	0.236364	0.060597	-	-0.483927	0.821065	-0.0377942	0.96 [0.69 - 1.34]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	206527_at	80	0.675	0.000720915	0.019343	1.41723	0.0781747	0.606931	1.83 [0.93 - 3.60]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	209459_s_at	80	0.325	0.0920188	-	0.876612	0.417439	0.176892	1.19 [0.78 - 1.83]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	209460_at	80	0.8125	0.00584049	0.106894	1.36488	0.23954	0.19871	1.22 [0.88 - 1.70]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE16560	Prostate cancer		Overall Survival	Sweden (1977-1999)	Sboner	6K DASL	DAP4_5088	281	0.6121	1.49298e-06	7.87024e-05	-0.713595	6.25873e-06	-0.376685	0.69 [0.58 - 0.81]
GENE	ABAT	4-aminobutyrate aminotransferase	None	E-DKFZ-1	Renal cell carcinoma		Overall Survival	RZPD	Sueltmann	A-RZPD-20	rzpd.de:huber1:Reporter:IMAGE:36699	59	0.355932	0.0934183	-	-0.799639	0.575025	-0.463077	0.63 [0.12 - 3.18]
GENE	ABAT	4-aminobutyrate aminotransferase	None	E-DKFZ-1	Renal cell carcinoma		Overall Survival	RZPD	Sueltmann	A-RZPD-20	rzpd.de:huber1:Reporter:IMAGE:418335	59	0.118644	0.0440122	0.454339	-1.03415	0.621579	-0.582263	0.56 [0.06 - 5.64]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	209460_at	38	0.578947	0.0887084	-	-0.866046	0.373358	-0.21011	0.81 [0.51 - 1.29]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	209459_s_at	38	0.578947	0.0887084	-	-0.866046	0.602843	-0.0900113	0.91 [0.65 - 1.28]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	206527_at	38	0.105263	0.166296	-	15.203	0.772918	0.115599	1.12 [0.51 - 2.46]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	209459_s_at	140	0.228571	1.99328e-05	0.00083273	-1.19679	0.380825	-0.328887	0.72 [0.34 - 1.50]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	209460_at	140	0.135714	0.00505721	0.0954937	-0.940339	0.25748	-0.387876	0.68 [0.35 - 1.33]
GENE	ABAT	4-aminobutyrate aminotransferase	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	206527_at	140	0.871429	0.13357	-	-0.868006	0.733632	-0.282021	0.75 [0.15 - 3.83]

TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE5287	Bladder cancer		Overall Survival	Aarhus (1995-2004)	Als	HG-U133A	203504_s_at	30	0.333333	0.104773	-	-0.680973	0.877324	-0.0572335	0.94 [0.46 - 1.95]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE5287	Bladder cancer		Overall Survival	Aarhus (1995-2004)	Als	HG-U133A	203505_at	30	0.233333	0.144951	-	-0.66167	0.926654	-0.0434779	0.96 [0.38 - 2.42]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE5287	Bladder cancer		Overall Survival	Aarhus (1995-2004)	Als	HG-U133A	216066_at	30	0.133333	0.245409	-	0.839372	0.375771	0.568733	1.77 [0.50 - 6.22]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE13507	Bladder cancer		Overall Survival	CNUH	Kim	Human-6 v2	ILMN_1766054	165	0.581818	0.00181058	0.0417405	-0.813484	0.0392044	-0.352063	0.70 [0.50 - 0.98]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE13507	Bladder cancer	Transitional cell carcinoma 	Disease Specific Survival	CNUH	Kim	Human-6 v2	ILMN_1766054	165	0.10303	7.50266e-05	0.00271765	-1.4895	0.0111904	-0.61232	0.54 [0.34 - 0.87]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE12417-GPL96	Blood cancer	AML	Overall Survival	AMLCG (1999-2003)	Metzeler	HG-U133A	203504_s_at	163	0.631902	0.10518	-	-0.343364	0.469709	-0.0784102	0.92 [0.75 - 1.14]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE12417-GPL96	Blood cancer	AML	Overall Survival	AMLCG (1999-2003)	Metzeler	HG-U133A	203505_at	163	0.564417	0.0918201	-	-0.342564	0.561262	-0.0732	0.93 [0.73 - 1.19]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE12417-GPL96	Blood cancer	AML	Overall Survival	AMLCG (1999-2003)	Metzeler	HG-U133A	216066_at	163	0.300613	0.115307	-	-0.33019	0.609159	-0.190499	0.83 [0.40 - 1.72]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	216066_at	79	0.632911	0.190027	-	-0.413882	0.814852	-0.0674324	0.93 [0.53 - 1.64]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	203505_at	79	0.506329	0.0294716	0.350064	-0.639604	0.387745	-0.146145	0.86 [0.62 - 1.20]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	1570279_at	79	0.582278	0.230806	-	-0.362389	0.618963	-0.266395	0.77 [0.27 - 2.19]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	203504_s_at	79	0.291139	0.0147987	0.215869	-0.730155	0.236184	-0.168047	0.85 [0.64 - 1.12]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE5122	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	203505_at	58	0.103448	0.0876675	-	-0.737826	0.501991	-0.110014	0.90 [0.65 - 1.24]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE5122	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	216066_at	58	0.293103	0.207367	-	0.40497	0.67271	0.0635214	1.07 [0.79 - 1.43]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE5122	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	203504_s_at	58	0.172414	0.100082	-	0.605614	0.296196	0.226498	1.25 [0.82 - 1.92]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE8970	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	203505_at	34	0.823529	0.141345	-	0.708683	0.804097	0.0691911	1.07 [0.62 - 1.85]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE8970	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	216066_at	34	0.294118	0.0516305	-	-0.783747	0.156674	-0.333352	0.72 [0.45 - 1.14]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE8970	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	203504_s_at	34	0.882353	0.0663831	-	1.01974	0.945246	-0.0260972	0.97 [0.46 - 2.05]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE4475	Blood cancer	B-cell lymphoma	Overall Survival	Berlin (2003-2005)	Hummel	HG-U133A	203505_at	158	0.113924	0.00192303	0.0438596	-0.891789	0.0609783	-0.483615	0.62 [0.37 - 1.02]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE4475	Blood cancer	B-cell lymphoma	Overall Survival	Berlin (2003-2005)	Hummel	HG-U133A	216066_at	158	0.379747	0.0836479	-	0.426266	0.308578	0.906136	2.47 [0.43 - 14.16]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE4475	Blood cancer	B-cell lymphoma	Overall Survival	Berlin (2003-2005)	Hummel	HG-U133A	203504_s_at	158	0.120253	0.0108821	0.172034	-0.765901	0.052592	-0.488851	0.61 [0.37 - 1.01]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	E-TABM-346	Blood cancer	DLBCL	Overall Survival	GELA (1998-2000)	Jais	HG-U133A	203504_s_at	53	0.245283	0.135675	-	0.718027	0.781041	0.116783	1.12 [0.49 - 2.56]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	E-TABM-346	Blood cancer	DLBCL	Event Free Survival	GELA (1998-2000)	Jais	HG-U133A	216066_at	53	0.132075	0.186252	-	-0.592076	0.431118	-0.166228	0.85 [0.56 - 1.28]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	E-TABM-346	Blood cancer	DLBCL	Overall Survival	GELA (1998-2000)	Jais	HG-U133A	203505_at	53	0.377358	0.139332	-	-0.536806	0.794563	-0.0896477	0.91 [0.47 - 1.80]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	E-TABM-346	Blood cancer	DLBCL	Event Free Survival	GELA (1998-2000)	Jais	HG-U133A	203504_s_at	53	0.245283	0.24618	-	0.488621	0.851708	0.0744432	1.08 [0.49 - 2.35]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	E-TABM-346	Blood cancer	DLBCL	Overall Survival	GELA (1998-2000)	Jais	HG-U133A	216066_at	53	0.698113	0.140363	-	-0.628417	0.383018	-0.191799	0.83 [0.54 - 1.27]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	E-TABM-346	Blood cancer	DLBCL	Event Free Survival	GELA (1998-2000)	Jais	HG-U133A	203505_at	53	0.377358	0.112484	-	-0.541291	0.647394	-0.149495	0.86 [0.45 - 1.63]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE16131-GPL96	Blood cancer	Follicular lymphoma	Overall Survival	NCI (1974-2001)	Dave	HG-U133A	203504_s_at	180	0.888889	0.0801148	-	-0.684969	0.754135	-0.0609138	0.94 [0.64 - 1.38]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE16131-GPL96	Blood cancer	Follicular lymphoma	Overall Survival	NCI (1974-2001)	Dave	HG-U133A	203505_at	180	0.122222	0.106451	-	-0.483165	0.807007	-0.0400759	0.96 [0.70 - 1.33]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE16131-GPL96	Blood cancer	Follicular lymphoma	Overall Survival	NCI (1974-2001)	Dave	HG-U133A	216066_at	180	0.622222	0.0883282	-	0.359366	0.256045	0.111743	1.12 [0.92 - 1.36]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	216066_at	559	0.561717	0.06846	-	0.362906	0.492753	0.10574	1.11 [0.82 - 1.50]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	203505_at	559	0.461538	0.182215	-	-0.267063	0.913212	-0.0109634	0.99 [0.81 - 1.20]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	1570279_at	559	0.109123	0.0283054	0.340671	-0.605694	0.543413	-0.079697	0.92 [0.71 - 1.19]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	203504_s_at	559	0.595707	0.0745381	-	-0.377186	0.746858	-0.0535657	0.95 [0.68 - 1.31]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE4271-GPL96	Brain cancer	Astrocytoma	Overall Survival	MDA	Phillips	HG-U133A	203505_at	77	0.194805	0.0237121	0.301816	0.866969	0.280221	0.230441	1.26 [0.83 - 1.91]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE4271-GPL96	Brain cancer	Astrocytoma	Overall Survival	MDA	Phillips	HG-U133A	216066_at	77	0.74026	0.0345881	0.389294	0.574695	0.508909	0.124649	1.13 [0.78 - 1.64]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE4271-GPL96	Brain cancer	Astrocytoma	Overall Survival	MDA	Phillips	HG-U133A	203504_s_at	77	0.545455	0.0963474	-	0.424224	0.243556	0.301762	1.35 [0.81 - 2.25]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	203505_at	70	0.385714	0.0674706	-	-0.480461	0.916838	0.0275974	1.03 [0.61 - 1.73]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	1570279_at	70	0.471429	0.21331	-	-0.326494	0.893215	-0.0934962	0.91 [0.23 - 3.57]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	203504_s_at	70	0.428571	0.307157	-	-0.267924	0.834828	-0.0343559	0.97 [0.70 - 1.33]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	216066_at	70	0.885714	0.0480189	0.479599	0.757124	0.363216	-0.907899	0.40 [0.06 - 2.86]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	MGH-glioma	Brain cancer	Glioma	Overall Survival	CBTTB, MGH, BWH, CH	Nutt	HG-U95A	31999_at	50	0.7	0.109085	-	-0.620574	0.197639	-1.56928	0.21 [0.02 - 2.27]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	MGH-glioma	Brain cancer	Glioma	Overall Survival	CBTTB, MGH, BWH, CH	Nutt	HG-U95A	32000_g_at	50	0.74	0.114614	-	-0.638455	0.290654	-1.47052	0.23 [0.02 - 3.52]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	MGH-glioma	Brain cancer	Glioma	Overall Survival	CBTTB, MGH, BWH, CH	Nutt	HG-U95A	31998_at	50	0.64	0.0885977	-	-0.621606	0.315116	-0.808643	0.45 [0.09 - 2.16]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE4412-GPL96	Brain cancer	Glioma	Overall Survival	UCLA (1996-2003)	Freije	HG-U133A	203504_s_at	74	0.837838	0.103995	-	0.577269	0.981534	-0.00621809	0.99 [0.59 - 1.68]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE4412-GPL96	Brain cancer	Glioma	Overall Survival	UCLA (1996-2003)	Freije	HG-U133A	203505_at	74	0.810811	0.0915496	-	0.583854	0.517848	0.160601	1.17 [0.72 - 1.91]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE4412-GPL96	Brain cancer	Glioma	Overall Survival	UCLA (1996-2003)	Freije	HG-U133A	216066_at	74	0.5	0.106284	-	0.467928	0.893721	-0.0287703	0.97 [0.64 - 1.48]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE16581	Brain cancer	Meningioma	Overall Survival	UCLA	Lee	HG-U133_Plus_2	216066_at	67	0.358209	0.21411	-	1.24253	0.797956	-0.225313	0.80 [0.14 - 4.48]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE16581	Brain cancer	Meningioma	Overall Survival	UCLA	Lee	HG-U133_Plus_2	203505_at	67	0.358209	0.039614	0.425037	15.6874	0.157773	0.914895	2.50 [0.70 - 8.88]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE16581	Brain cancer	Meningioma	Overall Survival	UCLA	Lee	HG-U133_Plus_2	203504_s_at	67	0.716418	0.00558451	0.103217	1.74157	0.134229	0.908456	2.48 [0.76 - 8.14]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE16581	Brain cancer	Meningioma	Overall Survival	UCLA	Lee	HG-U133_Plus_2	1570279_at	67	0.776119	0.260372	-	-1.14831	0.97227	-0.0380962	0.96 [0.11 - 8.25]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE19615	Breast cancer		Distant Metastasis Free Survival	DF/HCC	Li	HG-U133_Plus_2	203505_at	115	0.13913	0.000387551	0.0113915	-1.71311	0.0551662	-1.2802	0.28 [0.08 - 1.03]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE19615	Breast cancer		Distant Metastasis Free Survival	DF/HCC	Li	HG-U133_Plus_2	203504_s_at	115	0.33913	0.0456193	0.464628	-1.03764	0.181518	-0.894782	0.41 [0.11 - 1.52]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE19615	Breast cancer		Distant Metastasis Free Survival	DF/HCC	Li	HG-U133_Plus_2	216066_at	115	0.66087	0.00155866	0.0368872	1.67255	0.0980242	1.32185	3.75 [0.78 - 17.95]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE19615	Breast cancer		Distant Metastasis Free Survival	DF/HCC	Li	HG-U133_Plus_2	1570279_at	115	0.895652	0.0141457	0.208875	1.3515	0.120885	0.989143	2.69 [0.77 - 9.38]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE3143	Breast cancer		Overall Survival	Duke	Bild	HG-U95A	31998_at	158	0.85443	0.113831	-	0.535391	0.292034	0.201934	1.22 [0.84 - 1.78]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE3143	Breast cancer		Overall Survival	Duke	Bild	HG-U95A	31999_at	158	0.21519	0.152413	-	-0.480834	0.693753	-0.0879271	0.92 [0.59 - 1.42]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE3143	Breast cancer		Overall Survival	Duke	Bild	HG-U95A	32000_g_at	158	0.708861	0.0653921	-	0.528359	0.475541	0.258437	1.29 [0.64 - 2.63]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE7849	Breast cancer		Disease Free Survival	Duke (1990-2001)	Anders	HG-U95A	31998_at	76	0.421053	0.0587933	-	-0.963539	0.372587	-0.278601	0.76 [0.41 - 1.40]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE7849	Breast cancer		Disease Free Survival	Duke (1990-2001)	Anders	HG-U95A	31999_at	76	0.157895	0.0750588	-	15.3099	0.628723	0.295171	1.34 [0.41 - 4.44]
GENE	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	None	GSE7849	Breast cancer		Disease Free Survival	Duke (1990-2001)	Anders	HG-U95A	32000_g_at	76	0.144737	0.0750577	-	-1.00275	0.931579	-0.0725241	0.93 [0.18 - 4.87]
